regio,jaar,weeknr,periode,mobiliteit,verandering
Zuid Holland,2020,47,2020-47,Supermarkt en apotheek,-0.05714285714285714
Zuid Holland,2020,48,2020-48,Supermarkt en apotheek,-0.025714285714285717
Zuid Holland,2020,49,2020-49,Supermarkt en apotheek,-0.04428571428571429
Zuid Holland,2020,50,2020-50,Supermarkt en apotheek,-0.06142857142857143
Zuid Holland,2020,51,2020-51,Supermarkt en apotheek,-0.045714285714285714
Zuid Holland,2020,52,2020-52,Supermarkt en apotheek,-0.16714285714285715
Zuid Holland,2020,53,2020-53,Supermarkt en apotheek,-0.12428571428571429
Zuid Holland,2021,1,2021-01,Supermarkt en apotheek,-0.10857142857142858
Zuid Holland,2021,2,2021-02,Supermarkt en apotheek,-0.13
Zuid Holland,2021,3,2021-03,Supermarkt en apotheek,-0.12571428571428572
Zuid Holland,2021,4,2021-04,Supermarkt en apotheek,-0.12
Zuid Holland,2021,5,2021-05,Supermarkt en apotheek,-0.11571428571428571
Zuid Holland,2021,6,2021-06,Supermarkt en apotheek,-0.09857142857142857
Zuid Holland,2021,7,2021-07,Supermarkt en apotheek,-0.05285714285714285
Zuid Holland,2021,8,2021-08,Supermarkt en apotheek,0.004285714285714285
Zuid Holland,2021,9,2021-09,Supermarkt en apotheek,-0.011428571428571429
Zuid Holland,2021,10,2021-10,Supermarkt en apotheek,-0.032857142857142856
Zuid Holland,2021,11,2021-11,Supermarkt en apotheek,-0.007142857142857143
Zuid Holland,2021,12,2021-12,Supermarkt en apotheek,0.01
Zuid Holland,2021,13,2021-13,Supermarkt en apotheek,0.004285714285714285
Zuid Holland,2021,14,2021-14,Supermarkt en apotheek,-0.05428571428571429
Zuid Holland,2021,15,2021-15,Supermarkt en apotheek,0.01714285714285714
Zuid Holland,2021,16,2021-16,Supermarkt en apotheek,0.04857142857142857
Zuid Holland,2021,17,2021-17,Supermarkt en apotheek,0.04142857142857143
Zuid Holland,2021,18,2021-18,Supermarkt en apotheek,0.03857142857142857
Zuid Holland,2021,19,2021-19,Supermarkt en apotheek,0.037142857142857144
Zuid Holland,2021,20,2021-20,Supermarkt en apotheek,0.05714285714285714
Zuid Holland,2021,21,2021-21,Supermarkt en apotheek,0.08428571428571428
Zuid Holland,2021,22,2021-22,Supermarkt en apotheek,0.12
Zuid Holland,2021,23,2021-23,Supermarkt en apotheek,0.11857142857142858
Zuid Holland,2021,24,2021-24,Supermarkt en apotheek,0.09714285714285714
Zuid Holland,2021,25,2021-25,Supermarkt en apotheek,0.0757142857142857
Zuid Holland,2021,26,2021-26,Supermarkt en apotheek,0.0757142857142857
Zuid Holland,2021,27,2021-27,Supermarkt en apotheek,0.09857142857142857
Zuid Holland,2021,28,2021-28,Supermarkt en apotheek,0.09571428571428571
Zuid Holland,2021,29,2021-29,Supermarkt en apotheek,0.047142857142857146
Zuid Holland,2021,30,2021-30,Supermarkt en apotheek,-0.0014285714285714286
Zuid Holland,2021,31,2021-31,Supermarkt en apotheek,-0.002857142857142857
Zuid Holland,2021,32,2021-32,Supermarkt en apotheek,0.002857142857142857
Zuid Holland,2021,33,2021-33,Supermarkt en apotheek,0.0
Zuid Holland,2021,34,2021-34,Supermarkt en apotheek,0.07285714285714286
Zuid Holland,2021,35,2021-35,Supermarkt en apotheek,0.1057142857142857
Zuid Holland,2021,36,2021-36,Supermarkt en apotheek,0.08714285714285713
Zuid Holland,2021,37,2021-37,Supermarkt en apotheek,0.07428571428571429
Zuid Holland,2021,38,2021-38,Supermarkt en apotheek,0.08571428571428572
Zuid Holland,2021,39,2021-39,Supermarkt en apotheek,0.06
Zuid Holland,2021,40,2021-40,Supermarkt en apotheek,0.06571428571428571
Zuid Holland,2021,41,2021-41,Supermarkt en apotheek,0.0642857142857143
Zuid Holland,2021,42,2021-42,Supermarkt en apotheek,0.047142857142857146
Zuid Holland,2021,43,2021-43,Supermarkt en apotheek,0.09285714285714286
Zuid Holland,2021,44,2021-44,Supermarkt en apotheek,0.08714285714285713
Zuid Holland,2021,45,2021-45,Supermarkt en apotheek,0.08571428571428572
Zuid Holland,2021,46,2021-46,Supermarkt en apotheek,0.07285714285714286
Zuid Holland,2021,47,2021-47,Supermarkt en apotheek,0.08857142857142858
Zuid Holland,2021,48,2021-48,Supermarkt en apotheek,0.07428571428571429
Zuid Holland,2021,49,2021-49,Supermarkt en apotheek,0.05571428571428571
Zuid Holland,2021,50,2021-50,Supermarkt en apotheek,0.11142857142857142
Zuid Holland,2021,51,2021-51,Supermarkt en apotheek,0.04285714285714286
Zuid Holland,2021,52,2021-52,Supermarkt en apotheek,-0.022857142857142857
Zuid Holland,2022,1,2022-01,Supermarkt en apotheek,0.00857142857142857
Zuid Holland,2022,2,2022-02,Supermarkt en apotheek,0.025714285714285717
Zuid Holland,2022,3,2022-03,Supermarkt en apotheek,0.03
Zuid Holland,2022,4,2022-04,Supermarkt en apotheek,0.024285714285714285
Zuid Holland,2022,5,2022-05,Supermarkt en apotheek,-0.014285714285714285
Zuid Holland,2022,6,2022-06,Supermarkt en apotheek,0.02857142857142857
Zuid Holland,2022,7,2022-07,Supermarkt en apotheek,-0.012857142857142859
Zuid Holland,2022,8,2022-08,Supermarkt en apotheek,0.037142857142857144
Zuid Holland,2022,9,2022-09,Supermarkt en apotheek,0.015714285714285715
Zuid Holland,2022,10,2022-10,Supermarkt en apotheek,0.01714285714285714
Zuid Holland,2022,11,2022-11,Supermarkt en apotheek,0.018571428571428572
Zuid Holland,2022,12,2022-12,Supermarkt en apotheek,0.06142857142857143
Zuid Holland,2022,13,2022-13,Supermarkt en apotheek,0.047142857142857146
Zuid Holland,2022,14,2022-14,Supermarkt en apotheek,0.032857142857142856
Zuid Holland,2022,15,2022-15,Supermarkt en apotheek,0.05
Zuid Holland,2022,16,2022-16,Supermarkt en apotheek,0.051428571428571435
Zuid Holland,2022,17,2022-17,Supermarkt en apotheek,0.09
Zuid Holland,2022,18,2022-18,Supermarkt en apotheek,0.0757142857142857
Zuid Holland,2022,19,2022-19,Supermarkt en apotheek,0.07666666666666667
Nederland,2020,7,2020-07,OV stations,-0.01
Nederland,2020,8,2020-08,OV stations,0.0014285714285714286
Nederland,2020,9,2020-09,OV stations,-0.04142857142857143
Nederland,2020,10,2020-10,OV stations,-0.011428571428571429
Nederland,2020,11,2020-11,OV stations,-0.16714285714285715
Nederland,2020,12,2020-12,OV stations,-0.5585714285714285
Nederland,2020,13,2020-13,OV stations,-0.6471428571428571
Nederland,2020,14,2020-14,OV stations,-0.6242857142857143
Nederland,2020,15,2020-15,OV stations,-0.5828571428571429
Nederland,2020,16,2020-16,OV stations,-0.6042857142857143
Nederland,2020,17,2020-17,OV stations,-0.55
Nederland,2020,18,2020-18,OV stations,-0.5757142857142857
Nederland,2020,19,2020-19,OV stations,-0.5185714285714286
Nederland,2020,20,2020-20,OV stations,-0.5114285714285715
Nederland,2020,21,2020-21,OV stations,-0.49714285714285716
Nederland,2020,22,2020-22,OV stations,-0.42714285714285716
Nederland,2020,23,2020-23,OV stations,-0.47285714285714286
Nederland,2020,24,2020-24,OV stations,-0.4242857142857143
Nederland,2020,25,2020-25,OV stations,-0.3942857142857143
Nederland,2020,26,2020-26,OV stations,-0.37
Nederland,2020,27,2020-27,OV stations,-0.38857142857142857
Nederland,2020,28,2020-28,OV stations,-0.34857142857142853
Nederland,2020,29,2020-29,OV stations,-0.3385714285714285
Nederland,2020,30,2020-30,OV stations,-0.35285714285714287
Nederland,2020,31,2020-31,OV stations,-0.3557142857142857
Nederland,2020,32,2020-32,OV stations,-0.36714285714285716
Nederland,2020,33,2020-33,OV stations,-0.3857142857142857
Nederland,2020,34,2020-34,OV stations,-0.36
Nederland,2020,35,2020-35,OV stations,-0.3542857142857143
Nederland,2020,36,2020-36,OV stations,-0.3057142857142857
Nederland,2020,37,2020-37,OV stations,-0.29285714285714287
Nederland,2020,38,2020-38,OV stations,-0.28714285714285714
Nederland,2020,39,2020-39,OV stations,-0.3385714285714285
Nederland,2020,40,2020-40,OV stations,-0.39285714285714285
Nederland,2020,41,2020-41,OV stations,-0.41714285714285715
Nederland,2020,42,2020-42,OV stations,-0.45
Nederland,2020,43,2020-43,OV stations,-0.4714285714285715
Nederland,2020,44,2020-44,OV stations,-0.4585714285714285
Nederland,2020,45,2020-45,OV stations,-0.4585714285714285
Nederland,2020,46,2020-46,OV stations,-0.4742857142857143
Nederland,2020,47,2020-47,OV stations,-0.46285714285714286
Nederland,2020,48,2020-48,OV stations,-0.4542857142857143
Nederland,2020,49,2020-49,OV stations,-0.4642857142857143
Nederland,2020,50,2020-50,OV stations,-0.4657142857142857
Nederland,2020,51,2020-51,OV stations,-0.5285714285714286
Nederland,2020,52,2020-52,OV stations,-0.64
Nederland,2020,53,2020-53,OV stations,-0.6285714285714286
Nederland,2021,1,2021-01,OV stations,-0.5771428571428572
Nederland,2021,2,2021-02,OV stations,-0.5742857142857143
Nederland,2021,3,2021-03,OV stations,-0.5642857142857143
Nederland,2021,4,2021-04,OV stations,-0.5671428571428572
Nederland,2021,5,2021-05,OV stations,-0.5857142857142857
Nederland,2021,6,2021-06,OV stations,-0.5385714285714286
Nederland,2021,7,2021-07,OV stations,-0.49857142857142855
Nederland,2021,8,2021-08,OV stations,-0.4714285714285715
Nederland,2021,9,2021-09,OV stations,-0.48
Nederland,2021,10,2021-10,OV stations,-0.49428571428571433
Nederland,2021,11,2021-11,OV stations,-0.4642857142857143
Nederland,2021,12,2021-12,OV stations,-0.46
Nederland,2021,13,2021-13,OV stations,-0.4228571428571428
Nederland,2021,14,2021-14,OV stations,-0.4928571428571428
Nederland,2021,15,2021-15,OV stations,-0.41285714285714287
Nederland,2021,16,2021-16,OV stations,-0.39714285714285713
Nederland,2021,17,2021-17,OV stations,-0.4042857142857143
Nederland,2021,18,2021-18,OV stations,-0.4114285714285715
Nederland,2021,19,2021-19,OV stations,-0.38142857142857145
Nederland,2021,20,2021-20,OV stations,-0.3657142857142857
Nederland,2021,21,2021-21,OV stations,-0.3342857142857143
Nederland,2021,22,2021-22,OV stations,-0.2914285714285714
Nederland,2021,23,2021-23,OV stations,-0.27428571428571424
Nederland,2021,24,2021-24,OV stations,-0.2957142857142857
Nederland,2021,25,2021-25,OV stations,-0.2885714285714286
Nederland,2021,26,2021-26,OV stations,-0.27285714285714285
Nederland,2021,27,2021-27,OV stations,-0.2614285714285714
Nederland,2021,28,2021-28,OV stations,-0.28285714285714286
Nederland,2021,29,2021-29,OV stations,-0.2957142857142857
Nederland,2021,30,2021-30,OV stations,-0.3442857142857143
Nederland,2021,31,2021-31,OV stations,-0.31857142857142856
Nederland,2021,32,2021-32,OV stations,-0.28
Nederland,2021,33,2021-33,OV stations,-0.2914285714285714
Nederland,2021,34,2021-34,OV stations,-0.24285714285714285
Nederland,2021,35,2021-35,OV stations,-0.16571428571428573
Nederland,2021,36,2021-36,OV stations,-0.1442857142857143
Nederland,2021,37,2021-37,OV stations,-0.15
Nederland,2021,38,2021-38,OV stations,-0.16285714285714284
Nederland,2021,39,2021-39,OV stations,-0.21714285714285717
Nederland,2021,40,2021-40,OV stations,-0.19857142857142857
Nederland,2021,41,2021-41,OV stations,-0.20285714285714285
Nederland,2021,42,2021-42,OV stations,-0.24
Nederland,2021,43,2021-43,OV stations,-0.22857142857142856
Nederland,2021,44,2021-44,OV stations,-0.22857142857142856
Nederland,2021,45,2021-45,OV stations,-0.2557142857142857
Nederland,2021,46,2021-46,OV stations,-0.3057142857142857
Nederland,2021,47,2021-47,OV stations,-0.32285714285714284
Nederland,2021,48,2021-48,OV stations,-0.3628571428571428
Nederland,2021,49,2021-49,OV stations,-0.35857142857142854
Nederland,2021,50,2021-50,OV stations,-0.3442857142857143
Nederland,2021,51,2021-51,OV stations,-0.4685714285714285
Nederland,2021,52,2021-52,OV stations,-0.51
Nederland,2022,1,2022-01,OV stations,-0.4928571428571428
Nederland,2022,2,2022-02,OV stations,-0.43857142857142856
Nederland,2022,3,2022-03,OV stations,-0.38
Nederland,2022,4,2022-04,OV stations,-0.3542857142857143
Nederland,2022,5,2022-05,OV stations,-0.3657142857142857
Nederland,2022,6,2022-06,OV stations,-0.32285714285714284
Nederland,2022,7,2022-07,OV stations,-0.37571428571428567
Nederland,2022,8,2022-08,OV stations,-0.27
Nederland,2022,9,2022-09,OV stations,-0.29428571428571426
Nederland,2022,10,2022-10,OV stations,-0.28285714285714286
Nederland,2022,11,2022-11,OV stations,-0.2671428571428571
Nederland,2022,12,2022-12,OV stations,-0.21
Nederland,2022,13,2022-13,OV stations,-0.2614285714285714
Nederland,2022,14,2022-14,OV stations,-0.21428571428571427
Nederland,2022,15,2022-15,OV stations,-0.17
Nederland,2022,16,2022-16,OV stations,-0.17
Nederland,2022,17,2022-17,OV stations,-0.15714285714285714
Nederland,2022,18,2022-18,OV stations,-0.18
Nederland,2022,19,2022-19,OV stations,-0.15666666666666665
Drenthe,2020,7,2020-07,OV stations,-0.03
Drenthe,2020,8,2020-08,OV stations,-0.032857142857142856
Drenthe,2020,9,2020-09,OV stations,0.02142857142857143
Drenthe,2020,10,2020-10,OV stations,-0.005714285714285714
Drenthe,2020,11,2020-11,OV stations,-0.11714285714285713
Drenthe,2020,12,2020-12,OV stations,-0.5
Drenthe,2020,13,2020-13,OV stations,-0.59
Drenthe,2020,14,2020-14,OV stations,-0.5485714285714285
Drenthe,2020,15,2020-15,OV stations,-0.48714285714285716
Drenthe,2020,16,2020-16,OV stations,-0.5028571428571429
Drenthe,2020,17,2020-17,OV stations,-0.47
Drenthe,2020,18,2020-18,OV stations,-0.49428571428571433
Drenthe,2020,19,2020-19,OV stations,-0.39714285714285713
Drenthe,2020,20,2020-20,OV stations,-0.4042857142857143
Drenthe,2020,21,2020-21,OV stations,-0.3657142857142857
Drenthe,2020,22,2020-22,OV stations,-0.28714285714285714
Drenthe,2020,23,2020-23,OV stations,-0.35857142857142854
Drenthe,2020,24,2020-24,OV stations,-0.3514285714285715
Drenthe,2020,25,2020-25,OV stations,-0.3
Drenthe,2020,26,2020-26,OV stations,-0.29285714285714287
Drenthe,2020,27,2020-27,OV stations,-0.28571428571428575
Drenthe,2020,28,2020-28,OV stations,-0.29714285714285715
Drenthe,2020,29,2020-29,OV stations,-0.2814285714285714
Drenthe,2020,30,2020-30,OV stations,-0.29
Drenthe,2020,31,2020-31,OV stations,-0.23857142857142857
Drenthe,2020,32,2020-32,OV stations,-0.3057142857142857
Drenthe,2020,33,2020-33,OV stations,-0.31714285714285717
Drenthe,2020,34,2020-34,OV stations,-0.28
Drenthe,2020,35,2020-35,OV stations,-0.33799999999999997
Drenthe,2020,36,2020-36,OV stations,-0.256
Drenthe,2020,37,2020-37,OV stations,-0.12
Drenthe,2020,38,2020-38,OV stations,-0.16142857142857142
Drenthe,2020,39,2020-39,OV stations,-0.24428571428571427
Drenthe,2020,40,2020-40,OV stations,-0.30714285714285716
Drenthe,2020,41,2020-41,OV stations,-0.35714285714285715
Drenthe,2020,42,2020-42,OV stations,-0.38
Drenthe,2020,43,2020-43,OV stations,-0.34
Drenthe,2020,44,2020-44,OV stations,-0.3628571428571428
Drenthe,2020,45,2020-45,OV stations,-0.34285714285714286
Drenthe,2020,46,2020-46,OV stations,-0.38285714285714284
Drenthe,2020,47,2020-47,OV stations,-0.3542857142857143
Drenthe,2020,48,2020-48,OV stations,-0.35714285714285715
Drenthe,2020,49,2020-49,OV stations,-0.3242857142857143
Drenthe,2020,50,2020-50,OV stations,-0.33
Drenthe,2020,51,2020-51,OV stations,-0.45285714285714285
Drenthe,2020,52,2020-52,OV stations,-0.5885714285714285
Drenthe,2020,53,2020-53,OV stations,-0.5857142857142857
Drenthe,2021,1,2021-01,OV stations,-0.52
Drenthe,2021,2,2021-02,OV stations,-0.4742857142857143
Drenthe,2021,3,2021-03,OV stations,-0.47285714285714286
Drenthe,2021,4,2021-04,OV stations,-0.4714285714285715
Drenthe,2021,5,2021-05,OV stations,-0.5328571428571428
Drenthe,2021,6,2021-06,OV stations,-0.4442857142857143
Drenthe,2021,7,2021-07,OV stations,-0.42
Drenthe,2021,8,2021-08,OV stations,-0.40857142857142853
Drenthe,2021,9,2021-09,OV stations,-0.3985714285714285
Drenthe,2021,10,2021-10,OV stations,-0.4157142857142857
Drenthe,2021,11,2021-11,OV stations,-0.3542857142857143
Drenthe,2021,12,2021-12,OV stations,-0.3514285714285715
Drenthe,2021,13,2021-13,OV stations,-0.27571428571428575
Drenthe,2021,14,2021-14,OV stations,-0.3628571428571428
Drenthe,2021,15,2021-15,OV stations,-0.27714285714285714
Drenthe,2021,16,2021-16,OV stations,-0.24857142857142858
Drenthe,2021,17,2021-17,OV stations,-0.15285714285714286
Drenthe,2021,18,2021-18,OV stations,-0.2571428571428572
Drenthe,2021,19,2021-19,OV stations,-0.22
Drenthe,2021,20,2021-20,OV stations,-0.20428571428571426
Drenthe,2021,21,2021-21,OV stations,-0.15
Drenthe,2021,22,2021-22,OV stations,-0.13285714285714287
Drenthe,2021,23,2021-23,OV stations,-0.11428571428571428
Drenthe,2021,24,2021-24,OV stations,-0.14857142857142858
Drenthe,2021,25,2021-25,OV stations,-0.12
Drenthe,2021,26,2021-26,OV stations,-0.14
Drenthe,2021,27,2021-27,OV stations,-0.012857142857142859
Drenthe,2021,28,2021-28,OV stations,0.02142857142857143
Drenthe,2021,29,2021-29,OV stations,-0.1457142857142857
Drenthe,2021,30,2021-30,OV stations,-0.22857142857142856
Drenthe,2021,31,2021-31,OV stations,-0.20285714285714285
Drenthe,2021,32,2021-32,OV stations,-0.14142857142857143
Drenthe,2021,33,2021-33,OV stations,-0.16
Drenthe,2021,34,2021-34,OV stations,-0.11
Drenthe,2021,35,2021-35,OV stations,0.058571428571428566
Drenthe,2021,36,2021-36,OV stations,0.045714285714285714
Drenthe,2021,37,2021-37,OV stations,0.02857142857142857
Drenthe,2021,38,2021-38,OV stations,-0.032857142857142856
Drenthe,2021,39,2021-39,OV stations,-0.15714285714285714
Drenthe,2021,40,2021-40,OV stations,-0.1057142857142857
Drenthe,2021,41,2021-41,OV stations,-0.08428571428571428
Drenthe,2021,42,2021-42,OV stations,-0.17
Drenthe,2021,43,2021-43,OV stations,-0.14
Drenthe,2021,44,2021-44,OV stations,-0.18285714285714286
Drenthe,2021,45,2021-45,OV stations,-0.20571428571428574
Drenthe,2021,46,2021-46,OV stations,-0.24285714285714285
Drenthe,2021,47,2021-47,OV stations,-0.2614285714285714
Drenthe,2021,48,2021-48,OV stations,-0.28428571428571425
Drenthe,2021,49,2021-49,OV stations,-0.27571428571428575
Drenthe,2021,50,2021-50,OV stations,-0.24
Drenthe,2021,51,2021-51,OV stations,-0.38
Drenthe,2021,52,2021-52,OV stations,-0.44285714285714284
Drenthe,2022,1,2022-01,OV stations,-0.4442857142857143
Drenthe,2022,2,2022-02,OV stations,-0.3657142857142857
Drenthe,2022,3,2022-03,OV stations,-0.2642857142857143
Drenthe,2022,4,2022-04,OV stations,-0.24714285714285716
Drenthe,2022,5,2022-05,OV stations,-0.29
Drenthe,2022,6,2022-06,OV stations,-0.2671428571428571
Drenthe,2022,7,2022-07,OV stations,-0.3357142857142857
Drenthe,2022,8,2022-08,OV stations,-0.26571428571428574
Drenthe,2022,9,2022-09,OV stations,-0.16
Drenthe,2022,10,2022-10,OV stations,-0.17857142857142858
Drenthe,2022,11,2022-11,OV stations,-0.18428571428571427
Drenthe,2022,12,2022-12,OV stations,-0.11428571428571428
Drenthe,2022,13,2022-13,OV stations,-0.21
Drenthe,2022,14,2022-14,OV stations,-0.16428571428571426
Drenthe,2022,15,2022-15,OV stations,0.0
Drenthe,2022,16,2022-16,OV stations,-0.0642857142857143
Drenthe,2022,17,2022-17,OV stations,-0.07428571428571429
Drenthe,2022,18,2022-18,OV stations,0.0
Drenthe,2022,19,2022-19,OV stations,-0.051666666666666666
Flevoland,2020,7,2020-07,OV stations,-0.02
Flevoland,2020,8,2020-08,OV stations,-0.09857142857142857
Flevoland,2020,9,2020-09,OV stations,0.04142857142857143
Flevoland,2020,10,2020-10,OV stations,-0.01
Flevoland,2020,11,2020-11,OV stations,-0.13714285714285712
Flevoland,2020,12,2020-12,OV stations,-0.55
Flevoland,2020,13,2020-13,OV stations,-0.6357142857142857
Flevoland,2020,14,2020-14,OV stations,-0.6042857142857143
Flevoland,2020,15,2020-15,OV stations,-0.5614285714285715
Flevoland,2020,16,2020-16,OV stations,-0.5728571428571428
Flevoland,2020,17,2020-17,OV stations,-0.5157142857142857
Flevoland,2020,18,2020-18,OV stations,-0.5628571428571428
Flevoland,2020,19,2020-19,OV stations,-0.49142857142857144
Flevoland,2020,20,2020-20,OV stations,-0.46285714285714286
Flevoland,2020,21,2020-21,OV stations,-0.4585714285714285
Flevoland,2020,22,2020-22,OV stations,-0.37714285714285717
Flevoland,2020,23,2020-23,OV stations,-0.43
Flevoland,2020,24,2020-24,OV stations,-0.3442857142857143
Flevoland,2020,25,2020-25,OV stations,-0.3271428571428572
Flevoland,2020,26,2020-26,OV stations,-0.29285714285714287
Flevoland,2020,27,2020-27,OV stations,-0.33
Flevoland,2020,28,2020-28,OV stations,-0.3142857142857143
Flevoland,2020,29,2020-29,OV stations,-0.33285714285714285
Flevoland,2020,30,2020-30,OV stations,-0.32285714285714284
Flevoland,2020,31,2020-31,OV stations,-0.3257142857142857
Flevoland,2020,32,2020-32,OV stations,-0.31857142857142856
Flevoland,2020,33,2020-33,OV stations,-0.3271428571428572
Flevoland,2020,34,2020-34,OV stations,-0.295
Flevoland,2020,35,2020-35,OV stations,-0.2816666666666667
Flevoland,2020,36,2020-36,OV stations,-0.29333333333333333
Flevoland,2020,37,2020-37,OV stations,-0.2614285714285714
Flevoland,2020,38,2020-38,OV stations,-0.2814285714285714
Flevoland,2020,39,2020-39,OV stations,-0.27571428571428575
Flevoland,2020,40,2020-40,OV stations,-0.33714285714285713
Flevoland,2020,41,2020-41,OV stations,-0.36142857142857143
Flevoland,2020,42,2020-42,OV stations,-0.4042857142857143
Flevoland,2020,43,2020-43,OV stations,-0.3457142857142857
Flevoland,2020,44,2020-44,OV stations,-0.3871428571428572
Flevoland,2020,45,2020-45,OV stations,-0.3871428571428572
Flevoland,2020,46,2020-46,OV stations,-0.4114285714285715
Flevoland,2020,47,2020-47,OV stations,-0.40714285714285714
Flevoland,2020,48,2020-48,OV stations,-0.34857142857142853
Flevoland,2020,49,2020-49,OV stations,-0.39714285714285713
Flevoland,2020,50,2020-50,OV stations,-0.40142857142857147
Flevoland,2020,51,2020-51,OV stations,-0.52
Flevoland,2020,52,2020-52,OV stations,-0.6242857142857143
Flevoland,2020,53,2020-53,OV stations,-0.6385714285714286
Flevoland,2021,1,2021-01,OV stations,-0.5671428571428572
Flevoland,2021,2,2021-02,OV stations,-0.57
Flevoland,2021,3,2021-03,OV stations,-0.5414285714285715
Flevoland,2021,4,2021-04,OV stations,-0.5442857142857143
Flevoland,2021,5,2021-05,OV stations,-0.58
Flevoland,2021,6,2021-06,OV stations,-0.5514285714285715
Flevoland,2021,7,2021-07,OV stations,-0.48857142857142855
Flevoland,2021,8,2021-08,OV stations,-0.48714285714285716
Flevoland,2021,9,2021-09,OV stations,-0.4714285714285715
Flevoland,2021,10,2021-10,OV stations,-0.4814285714285715
Flevoland,2021,11,2021-11,OV stations,-0.46714285714285714
Flevoland,2021,12,2021-12,OV stations,-0.4442857142857143
Flevoland,2021,13,2021-13,OV stations,-0.41
Flevoland,2021,14,2021-14,OV stations,-0.4714285714285715
Flevoland,2021,15,2021-15,OV stations,-0.39142857142857146
Flevoland,2021,16,2021-16,OV stations,-0.36142857142857143
Flevoland,2021,17,2021-17,OV stations,-0.41
Flevoland,2021,18,2021-18,OV stations,-0.40142857142857147
Flevoland,2021,19,2021-19,OV stations,-0.39142857142857146
Flevoland,2021,20,2021-20,OV stations,-0.36857142857142855
Flevoland,2021,21,2021-21,OV stations,-0.4042857142857143
Flevoland,2021,22,2021-22,OV stations,-0.31285714285714283
Flevoland,2021,23,2021-23,OV stations,-0.30428571428571427
Flevoland,2021,24,2021-24,OV stations,-0.32
Flevoland,2021,25,2021-25,OV stations,-0.3242857142857143
Flevoland,2021,26,2021-26,OV stations,-0.3142857142857143
Flevoland,2021,27,2021-27,OV stations,-0.30714285714285716
Flevoland,2021,28,2021-28,OV stations,-0.35857142857142854
Flevoland,2021,29,2021-29,OV stations,-0.34285714285714286
Flevoland,2021,30,2021-30,OV stations,-0.3842857142857143
Flevoland,2021,31,2021-31,OV stations,-0.37142857142857144
Flevoland,2021,32,2021-32,OV stations,-0.3942857142857143
Flevoland,2021,33,2021-33,OV stations,-0.34285714285714286
Flevoland,2021,34,2021-34,OV stations,-0.2957142857142857
Flevoland,2021,35,2021-35,OV stations,-0.24571428571428572
Flevoland,2021,36,2021-36,OV stations,-0.23428571428571426
Flevoland,2021,37,2021-37,OV stations,-0.2642857142857143
Flevoland,2021,38,2021-38,OV stations,-0.27
Flevoland,2021,39,2021-39,OV stations,-0.31142857142857144
Flevoland,2021,40,2021-40,OV stations,-0.29714285714285715
Flevoland,2021,41,2021-41,OV stations,-0.2985714285714286
Flevoland,2021,42,2021-42,OV stations,-0.33714285714285713
Flevoland,2021,43,2021-43,OV stations,-0.34714285714285714
Flevoland,2021,44,2021-44,OV stations,-0.33714285714285713
Flevoland,2021,45,2021-45,OV stations,-0.3542857142857143
Flevoland,2021,46,2021-46,OV stations,-0.3657142857142857
Flevoland,2021,47,2021-47,OV stations,-0.3628571428571428
Flevoland,2021,48,2021-48,OV stations,-0.37857142857142856
Flevoland,2021,49,2021-49,OV stations,-0.38
Flevoland,2021,50,2021-50,OV stations,-0.37857142857142856
Flevoland,2021,51,2021-51,OV stations,-0.4957142857142857
Flevoland,2021,52,2021-52,OV stations,-0.5414285714285715
Flevoland,2022,1,2022-01,OV stations,-0.49857142857142855
Flevoland,2022,2,2022-02,OV stations,-0.42
Flevoland,2022,3,2022-03,OV stations,-0.41285714285714287
Flevoland,2022,4,2022-04,OV stations,-0.4142857142857143
Flevoland,2022,5,2022-05,OV stations,-0.4142857142857143
Flevoland,2022,6,2022-06,OV stations,-0.37857142857142856
Flevoland,2022,7,2022-07,OV stations,-0.47
Flevoland,2022,8,2022-08,OV stations,-0.36857142857142855
Flevoland,2022,9,2022-09,OV stations,-0.32142857142857145
Flevoland,2022,10,2022-10,OV stations,-0.33714285714285713
Flevoland,2022,11,2022-11,OV stations,-0.31714285714285717
Flevoland,2022,12,2022-12,OV stations,-0.27285714285714285
Flevoland,2022,13,2022-13,OV stations,-0.3542857142857143
Flevoland,2022,14,2022-14,OV stations,-0.31714285714285717
Flevoland,2022,15,2022-15,OV stations,-0.27714285714285714
Flevoland,2022,16,2022-16,OV stations,-0.26857142857142857
Flevoland,2022,17,2022-17,OV stations,-0.21
Flevoland,2022,18,2022-18,OV stations,-0.22571428571428573
Flevoland,2022,19,2022-19,OV stations,-0.25
Friesland,2020,7,2020-07,OV stations,-0.065
Friesland,2020,8,2020-08,OV stations,-0.10428571428571429
Friesland,2020,9,2020-09,OV stations,0.05428571428571429
Friesland,2020,10,2020-10,OV stations,0.06142857142857143
Friesland,2020,11,2020-11,OV stations,-0.051428571428571435
Friesland,2020,12,2020-12,OV stations,-0.43857142857142856
Friesland,2020,13,2020-13,OV stations,-0.5185714285714286
Friesland,2020,14,2020-14,OV stations,-0.48857142857142855
Friesland,2020,15,2020-15,OV stations,-0.4157142857142857
Friesland,2020,16,2020-16,OV stations,-0.43857142857142856
Friesland,2020,17,2020-17,OV stations,-0.36
Friesland,2020,18,2020-18,OV stations,-0.37142857142857144
Friesland,2020,19,2020-19,OV stations,-0.2885714285714286
Friesland,2020,20,2020-20,OV stations,-0.30142857142857143
